timestamp,epoch_ms,endpoint,scrape_ms,nixl_xfer_time_sum,nixl_xfer_time_count,nixl_bytes_sum,nixl_bytes_count,nixl_failed_transfers,nixl_failed_notifications,nixl_kv_expired,kv_cache_usage_pct,requests_running,requests_waiting,preemptions,ttft_sum,ttft_count,itl_sum,itl_count,e2e_sum,e2e_count,prefill_time_sum,prefill_time_count,decode_time_sum,decode_time_count,queue_time_sum,queue_time_count,prompt_tokens,generation_tokens,request_success,flops,cpu_seconds,rss_bytes
20:23:54,1775334234997,prefill,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.2571971416473389,52.0,0.0421581887640059,4.0,1.298656702041626,52.0,1.041145377792418,52.0,0.0421581887640059,52.0,0.0016714632511138916,52.0,153.0,56.0,0.0,0.0,75.63,1059233792.0
20:23:54,1775334234997,decode1,14.0,2.065573000000001,559.0,212664320.0,559.0,0.0,0.0,0.0,0.0,0,0,0.0,107.57489085197449,4744.0,378.2791656847112,40169.0,485.1159827709198,4744.0,63.67783642653376,4744.0,378.2791656847112,4744.0,24.30788266658783,4744.0,17717.0,44913.0,0.0,0.0,124.21,1049595904.0
20:23:54,1775334234997,decode2,8.1,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.38,1060663296.0
20:23:57,1775334237042,prefill,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.2950446605682373,54.0,0.0421581887640059,4.0,1.3365042209625244,54.0,1.0716114803217351,54.0,0.0421581887640059,54.0,0.0017048483714461327,54.0,159.0,58.0,0.0,0.0,75.64,1059233792.0
20:23:57,1775334237042,decode1,14.0,2.073307000000001,561.0,213385216.0,561.0,0.0,0.0,0.0,0.0,0,0,0.0,107.61908793449402,4746.0,378.4129745801911,40181.0,485.2938566207886,4746.0,63.70323906559497,4746.0,378.4129745801911,4746.0,24.319317005574703,4746.0,17723.0,44927.0,0.0,0.0,124.24,1049595904.0
20:23:57,1775334237042,decode2,8.5,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.39,1060663296.0
20:23:59,1775334239086,prefill,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.3329060077667236,56.0,0.0421581887640059,4.0,1.3743655681610107,56.0,1.10200160369277,56.0,0.0421581887640059,56.0,0.0017369342967867851,56.0,165.0,60.0,0.0,0.0,75.66000000000001,1059233792.0
20:23:59,1775334239086,decode1,14.4,2.080042000000001,563.0,214106112.0,563.0,0.0,0.0,0.0,0.0,0,0,0.0,107.66435408592224,4748.0,378.55278996936977,40193.0,485.47884607315063,4748.0,63.73062521824613,4748.0,378.55278996936977,4748.0,24.329746306408197,4748.0,17729.0,44941.0,0.0,0.0,124.25999999999999,1049595904.0
20:23:59,1775334239086,decode2,8.7,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.4,1060663296.0
20:24:01,1775334241133,prefill,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.37062668800354,58.0,0.0421581887640059,4.0,1.4120862483978271,58.0,1.1324639916419983,58.0,0.0421581887640059,58.0,0.0017687524668872356,58.0,171.0,62.0,0.0,0.0,75.67,1059233792.0
